----------------------------------COORIDINATES-----------------------------------
	X			Y			Z		   t   
-9025048.715488916	15337270.677283878	20559600.32194187	172800.0
12475425.899665236	12538876.819276115	-18863698.221089885	172800.0
-1993588.6467828117	6862866.178676987	17146730.251445394	172800.0
23071342.94075967	6767264.674753623	-10621795.751013638	172800.0
-10046903.803503688	-22228844.955936518	3649710.650845716	172800.0
11230022.160382599	-18104769.573852684	6420766.440814888	172800.0
19102593.095876005	-23493049.3964006	10231785.328870308	172800.0
-18483018.725133028	20758810.06161314	-16104001.629789308	172800.0
-17362249.74175833	-24076555.499916308	-7896309.953451882	172800.0
13039606.718146019	18801362.469693314	4342145.762576299	172800.0
446174.9478037022	14744103.732159104	-13240035.971276527	172800.0
9684439.104862768	-3719514.942292093	21734102.62547131	172800.0
-21833427.212357447	14829438.70716195	-7624.546232577776	172800.0
-12084093.415389236	20219926.251159377	14955603.609915176	172800.0
-3579520.190351052	23614930.296835106	8021221.402458584	172800.0
-15996755.8568107	-17509283.59839274	19740220.12076289	172800.0
-761828.6953399703	6492197.614802964	20831671.275196046	172800.0
1535349.0584197612	-10784990.44806211	20153109.019833516	172800.0
-13750915.070670655	-1955674.5522389691	13807661.228673466	172800.0
-8508083.610492595	121084.57912170701	-15933029.74001283	172800.0
15001836.106915262	-2765184.412325308	22199996.671390586	172800.0
-3914311.265200513	-24833467.44791702	-7363459.074795678	172800.0
-20098351.1192993	-5823166.236492376	-7556361.5711476095	172800.0
-12614807.144173818	15692152.538831089	-21667238.703563027	172800.0
-17437162.09913631	16936507.711360853	-18689624.111002736	172800.0
-11046670.093330331	-6803360.928866757	20995596.164560866	172800.0
-728656.4643214382	-13224313.0082423	-14632080.646557217	172800.0
-6310790.794338013	16297382.39705146	-21214971.313445777	172800.0
-15848345.160193432	-11768219.991348501	21191665.20056522	172800.0
-14585243.474567467	24555599.15796183	4730836.960204532	172800.0
17040929.193656754	12065564.837679533	17343877.662931755	172800.0
-16442022.378049217	-9279347.57095249	15489077.67309974	172800.0
3446510.7020900496	14730481.228926737	21868468.965491574	172800.0
-894012.7245349586	-13271792.006458834	14449644.033515174	172800.0
-17551538.25596744	12054156.747846179	-16605530.555699779	172800.0
-16950488.842024468	-23949097.580275852	5831660.782121627	172800.0
-25162628.987886205	6186053.482217147	7493870.473519041	172800.0
17534354.95651472	23371156.473546896	-12302274.056321766	172800.0
10153906.58369253	-2122375.6363604534	-14491799.125557873	172800.0
-11661908.623357035	468808.86742027476	-15233486.276437763	172800.0
-2973184.160046696	24711159.89988726	-6439803.840797985	172800.0
23514607.012240287	17375608.700479414	-12510773.37691709	172800.0
-93077.05992447957	-7567324.828406414	20492348.030986257	172800.0
-14407239.919708919	6515827.404604636	20547460.95409078	172800.0
22808221.788957678	-18581442.21294663	4913381.4674055455	172800.0
-16673144.968873736	-7670527.21266319	-9404783.850926632	172800.0
-18163968.47316657	7986647.934361382	-8182255.755201714	172800.0
11943956.903782137	14938382.692364382	21706877.710346673	172800.0
-23586431.426726025	-12903126.55034257	-358469.50840911135	172800.0
8144790.347079051	21873390.08283495	-11995246.855191017	172800.0
-23676261.92806993	-17685509.721261285	-11703350.469425341	172800.0
-23792798.823318355	7853319.89619441	10175838.810433114	172800.0
5545086.954103778	16883296.87677265	10032851.095114553	172800.0
-15148332.303746559	24692764.55373318	-6354235.091927497	172800.0
6169918.225394705	14577014.508160817	-21035483.171220437	172800.0
-9946533.351242727	-4671348.850255927	-20646198.97253047	172800.0
-10073766.628919318	21691147.54145129	3777256.6206752365	172800.0
19580865.32514284	21610725.705148555	-15497567.505026031	172800.0
-14236579.443610655	13157334.133451352	18872080.44667432	172800.0
-1760110.5225535508	15110140.665491655	-21876933.054095104	172800.0
