----------------------------------COORIDINATES-----------------------------------
	X			Y			Z		   t   
-20050913.578370504	22183987.446734577	-11921240.973997999	259200.0
9687586.18651779	-11350557.204173045	11426628.900491102	259200.0
-10390150.0666938	-25309027.504248306	-1795652.811521299	259200.0
-15155373.823458174	-10220049.777911788	-21149008.920556284	259200.0
-13249353.716058608	12265913.481312102	18317599.457978733	259200.0
88213.8638108261	14750145.962444047	13286883.754772117	259200.0
20392555.450574726	12192940.315112717	-14932552.626721824	259200.0
19832495.680117473	-21735767.924240682	5113352.936524034	259200.0
8221153.844885857	15467717.703015186	-21025384.496650804	259200.0
-13771048.207186297	-23375100.05433621	876098.9844022127	259200.0
2468054.6474882	6894046.51133974	-17016184.51501621	259200.0
-16605844.507971589	-23355694.21561072	-12669661.212921424	259200.0
12421001.61898139	-10668847.613911333	22048794.58922581	259200.0
-4250493.042032586	-554877.607045183	18225152.10812669	259200.0
-15944238.289923891	-9321313.109103706	9198138.021955254	259200.0
4387370.565716021	20515502.399902042	12199859.09689616	259200.0
-12146964.370666001	-14907448.23881078	21236879.278273117	259200.0
-12155089.734905448	24273023.2590006	10517284.904972153	259200.0
-21083571.744376473	8178158.285582289	5420661.773905166	259200.0
-2802237.406366541	26141335.05514757	2805278.825417548	259200.0
-5007845.155486811	-6936152.656163249	-19039223.883004226	259200.0
-21276458.560157835	-12980973.966761095	-2359115.9190014633	259200.0
5377251.5347762015	-4614526.329631979	17949971.755446583	259200.0
-14280176.624513311	21688711.5916661	-649776.5724113939	259200.0
13041118.84864237	14971484.848659195	20252263.007045634	259200.0
-1206811.7728010777	14506545.86408142	21987148.333628252	259200.0
-12701621.749955064	-13931399.753241386	18554463.281340368	259200.0
-2180059.8003181955	-19840498.468234986	9962120.148355259	259200.0
25251712.29061271	7685757.132668671	-7748747.933109912	259200.0
-14184059.361644072	-4138829.2381870407	21820535.163679183	259200.0
-19043981.301426467	21050147.50977122	-15482197.53889376	259200.0
-10636793.512088925	14124551.185664328	-19575144.78092844	259200.0
-8413461.410924336	1275711.79551101	19690213.633924186	259200.0
-2816930.7978354525	-5228919.039466372	-18217452.953975458	259200.0
-20759031.555438627	6599840.405044964	-12592167.632231334	259200.0
-16520807.606316011	-24103264.47823893	10904607.045733698	259200.0
-26253209.89360643	-815012.3254692792	2147225.267794475	259200.0
-14147747.02598705	14370161.693923052	18367576.029925786	259200.0
-22857923.774631973	13099864.908311624	297400.9541969174	259200.0
-4060013.821145344	12833651.267647576	-21676415.254536197	259200.0
8184772.382988086	10492526.026494684	22078967.206615683	259200.0
-14371849.478758555	-7129714.945222839	-10853676.430878501	259200.0
-15833472.73887438	17271322.43772515	19797203.904435486	259200.0
-2268613.1343561085	26447563.782452676	-1032384.0546054734	259200.0
20856824.744769946	19287676.999403123	-16385671.813265769	259200.0
6947560.649058575	5324793.576377828	-17978436.71622464	259200.0
-16009048.358632425	696460.2335960185	-12960564.582080796	259200.0
-18053945.933467526	-14611692.01402135	-4296610.5487902695	259200.0
-23206323.052454036	-18149063.51210453	-5772790.484802238	259200.0
8837039.930505998	15835154.063188557	-16242366.944381088	259200.0
17978093.39836547	17798279.553471707	-18694797.473479237	259200.0
6800110.968577953	22489313.59070563	4754923.138236205	259200.0
-8883893.50200006	15888521.146220108	9046471.1763634	259200.0
-17958057.176454503	8591238.537164824	15484525.589548653	259200.0
-6246431.376020954	12660233.670857739	-20733975.960574914	259200.0
1392813.4994420132	15222096.647708464	-21740738.636260934	259200.0
-7313033.783449176	3693047.1750808023	-18974328.763375696	259200.0
-14963976.706334485	22624822.11246128	-1057587.2234755529	259200.0
-25458583.896989122	1212273.5263630655	5122979.395854338	259200.0
1297066.369314449	5602604.348845416	-17602006.258824978	259200.0
-19060638.683044184	23052488.896473985	9062711.645630982	259200.0
-2778643.8870254075	-6896483.3450914845	20916632.819444835	259200.0
-10936541.643857928	22181408.73786629	-12755447.30307937	259200.0
-39052.69064733386	10381654.722022222	21340178.082858864	259200.0
12060217.660040513	5183243.623737577	-16805524.685799826	259200.0
-17708054.051878523	2740518.261094995	10812205.394287322	259200.0
-3854069.2814041823	26390057.849008474	2370138.4028417133	259200.0
12914437.377062585	-16249919.857107995	-20962932.360872667	259200.0
-19968037.04443192	-18869953.977954403	-16692223.433868304	259200.0
-14679818.965204246	11860428.805425612	-18824470.498054013	259200.0
-14904899.516954307	3595434.8188302135	21808546.894488316	259200.0
-23587183.920506567	-233620.26837819535	6624829.235539078	259200.0
-22693297.88771921	-17306192.568284404	-3269886.941610034	259200.0
1686477.2901852662	22520278.11637274	-9203881.686476747	259200.0
-11974744.740419062	-15686962.98294431	-16871703.34071802	259200.0
-951692.0183020942	16910971.685467973	13119612.447899448	259200.0
19564487.997663334	13347838.24049109	-16045990.806572326	259200.0
-14990015.991965985	-8989458.081840377	-21611838.94792721	259200.0
-15605112.129707579	9955821.871993994	17096602.180210356	259200.0
-18731704.26678083	21641016.03478753	-3775697.7675306657	259200.0
-10597719.268493991	17315779.58710129	20680739.618297197	259200.0
-11557431.312300501	18555093.934359718	-5790380.957237399	259200.0
-19481105.356225323	23146994.881938383	-10993523.61627788	259200.0
-8182366.264670895	3513201.330196523	19921020.310220663	259200.0
10237609.97653591	22368871.173256446	-2781237.477663822	259200.0
-13683694.953344341	-24992515.240700472	-4630023.259881342	259200.0
-9144958.728966076	3901632.3549641585	-21101445.962944645	259200.0
-15176863.259312911	989729.7894348872	-21706880.822136085	259200.0
-7986110.819206551	-1186719.9558622502	16125186.671178812	259200.0
-12193150.190897448	19437725.364487305	15606096.461014763	259200.0
-11991035.96271311	-13324918.80197557	21913610.929027822	259200.0
2390160.895138218	24766944.602978442	6258954.955305447	259200.0
2675632.471801648	9052270.409849208	20559096.355491936	259200.0
-15490487.902625576	10814812.580309771	-20428736.415291615	259200.0
4229911.45563316	-6442468.258061138	14800792.9966077	259200.0
20072351.070954118	19139254.151494045	-17419962.8557546	259200.0
292221.4440705981	-7218484.604647787	-19552710.323803168	259200.0
-5915630.641780019	25892538.500753384	5475896.1617747005	259200.0
9079566.513302559	18052536.516479503	15091901.019465972	259200.0
-13752715.626345819	16780511.120577116	-20772080.88262524	259200.0
9480718.272849811	15212489.97124699	20712820.754232507	259200.0
-16032145.1523305	-12621365.601425022	21150843.724816613	259200.0
-7067397.7382909395	-21284132.200481437	5968163.6737675015	259200.0
25308534.61043407	9785189.777748289	-8496482.62584944	259200.0
-1709966.7117582308	12445506.34755737	-14831390.73560907	259200.0
-9480112.691424707	25916079.374163855	5431139.545959437	259200.0
-1034517.4917599373	7069329.684669106	16472268.88430382	259200.0
10160877.364766803	-129260.98849723302	-21135765.844874877	259200.0
-13270934.963831773	19800703.64436185	-3480572.009731725	259200.0
-17229241.360774864	-13025440.119495235	-16320855.791172842	259200.0
-16594297.478231594	7140482.14014009	-16105667.859347168	259200.0
7647692.273785857	-4221641.669110854	20862831.81890567	259200.0
14464809.542622846	24765112.13752057	-8736084.183891553	259200.0
-16229268.998333052	-20666601.821561955	16238320.796328796	259200.0
1150300.1710516494	11432045.819940642	-21941333.407216873	259200.0
255651.06847222243	24674584.039036322	5646368.563925728	259200.0
3203645.2732206183	8601949.48018317	21030342.409262165	259200.0
-14358976.390856523	-16331862.277382389	-20602497.259991407	259200.0
-5900539.184906077	25923404.31783757	-4365376.90008767	259200.0
-13051042.669477379	895431.0002355305	19967007.808875788	259200.0
17263183.814865723	14263764.836108675	4979993.644442156	259200.0
-13259575.341497546	17384207.029086694	17085437.729907386	259200.0
-11554938.793576274	-6387383.420056884	-13204422.293812003	259200.0
21503090.40969432	19478138.93369478	-15614113.619520038	259200.0
8127619.586216813	18948872.095135998	-14472682.521404844	259200.0
22084957.950466726	20923109.978574023	10652147.106416812	259200.0
-6225646.853584907	-20747090.954833444	-7056261.066878476	259200.0
12951782.13876609	-16612950.815533753	-6774050.703423059	259200.0
-3369376.5978908734	13281750.025037205	-15276404.79686589	259200.0
19957566.023747724	12152076.445322637	15016003.999524273	259200.0
-10150167.938134674	1196363.8547699666	-20652246.457022503	259200.0
-21816517.981349804	-21101972.933444172	13608363.877286723	259200.0
4321397.895510374	-12565945.51853411	21029423.19980578	259200.0
-20714536.797655426	2812826.4487316525	11266581.141439525	259200.0
4453119.505405117	15053671.47279371	-22246838.14464569	259200.0
-16808124.824481346	-14931803.19276673	20212371.80910908	259200.0
-14441289.353900306	-24427328.427567653	3434684.4044271065	259200.0
-19463651.84346848	20960416.032186497	16240379.768079355	259200.0
-18092197.403568536	-18159743.278229594	-18502889.211793367	259200.0
-10238426.792972196	4989022.932317096	21308765.15904674	259200.0
3740536.4464511294	8332165.937211584	-21338870.948666006	172800.0
-13053350.71570524	21258523.29022614	-14314030.319757147	172800.0
14369343.213198323	15612596.820098186	20962374.152039047	172800.0
-22366950.067866158	-15290738.591185793	-590463.0285462036	172800.0
-13873462.992512852	-4474288.147385546	15976859.98508006	172800.0
-8400550.874382854	824546.1365312412	-16707456.57213494	259200.0
-4955192.704257896	14568995.104211066	21974198.285835966	172800.0
19830410.04668021	-3035096.416608899	-9603367.568729997	259200.0
3704342.494187839	23863333.243829112	-8195949.57127046	172800.0
20975386.8792253	19768164.162801243	16267524.298540728	172800.0
11108736.936327709	8926185.855378987	19994870.446118638	172800.0
-14100067.512689864	-12378337.557701292	18871960.079937965	172800.0
