0.0166667	99.9474
0.05	99.8427
0.0833333	99.7398
0.116667	99.6398
0.15	99.5439
0.183333	99.453
0.216667	99.3682
0.25	99.2904
0.283333	99.2204
0.316667	99.159
0.35	99.1068
0.383333	99.0644
0.416667	99.0322
0.45	99.0105
0.483333	98.9996
0.516667	98.9996
0.55	99.0105
0.583333	99.0322
0.616667	99.0644
0.65	99.1068
0.683333	99.159
0.716667	99.2204
0.75	99.2904
0.783333	99.3682
0.816667	99.453
0.85	99.5439
0.883333	99.6398
0.916667	99.7398
0.95	99.8427
0.983333	99.9474
